Eval_metric,ANN,Ensemble_Stacking,Ensemble_Voting,LightGBM,Logistic,LSTM,RandomForest,XGBoost
Accumulated_Returns_%,-22.856557755514032,0.0,-14.734541918622224,-32.66708269924665,-33.99819298318603,-18.639332783765997,2.590070592070415,12.547858469552772
Sharpe_Ratio,-1.0267891183073614,-inf,-2.0367407519132734,-2.094533130258573,-2.349230884681451,-1.0504226725144,-1.0169336014272707,0.3585058807743413
Information_Ratio,0.4022994950400194,0.87134978495827,0.5158581432355273,0.0565825999250113,0.0188216000067197,0.4856411529780428,0.9379803117284232,1.420559247575652
Sortino_Ratio,-0.8642244366266667,,-0.5950852116273859,-1.0058515727689668,-1.247176258899068,-0.7984145563354951,-0.794489546586951,0.235064716149392
Maximum_Drawdown,20.84370381121543,0.0,9.51942349466881,21.37420268786947,19.352467373984435,19.166489444411997,1.8410401548146995,13.336686565101274
Volatility,28.34058227143249,0.0,10.082776778742875,18.83185934683651,17.38759154958265,23.469778737778284,2.231263578980038,22.95744200937444
